id,pickupdate,returndate,customerid,vehicleid
3781,2020-04-13,2020-04-13,20936,7312
3782,2020-04-13,2020-04-13,8828,23876
3783,2020-04-13,2020-04-13,8826,36656
3784,2020-04-13,2020-04-13,724,26860
3785,2020-04-13,2020-04-13,29975,46918
3786,2020-04-13,2020-04-13,30134,36181
3787,2020-04-13,2020-04-13,4963,29338
3788,2020-04-13,2020-04-13,2577,29001
3789,2020-04-13,2020-04-13,1948,31830
3790,2020-04-13,2020-04-13,9103,30063
3791,2020-04-13,2020-04-13,24237,35046
3792,2020-04-13,2020-04-13,3831,16862
3793,2020-04-13,2020-04-13,21795,41150
3794,2020-04-13,2020-04-13,19193,10247
3795,2020-04-13,2020-04-13,20401,50980
3796,2020-04-13,2020-04-13,4711,39028
3797,2020-04-13,2020-04-13,21772,21293
3798,2020-04-13,2020-04-13,22156,43842
3799,2020-04-13,2020-04-13,30616,13923
3800,2020-04-13,2020-04-13,20677,24487
3801,2020-04-13,2020-04-13,4134,36686
3802,2020-04-13,2020-04-13,25554,45831
3803,2020-04-13,2020-04-13,25564,14641
3804,2020-04-13,2020-04-13,7799,23855
3805,2020-04-13,2020-04-13,24606,5616
3806,2020-04-13,2020-04-13,647,33078
3807,2020-04-13,2020-04-13,15282,43223
3808,2020-04-13,2020-04-13,2132,3099
3809,2020-04-13,2020-04-13,17116,10433
3810,2020-04-13,2020-04-13,24377,49693
3811,2020-04-13,2020-04-13,17320,11550
3812,2020-04-13,2020-04-13,21171,21398
3813,2020-04-13,2020-04-13,16692,4838
3814,2020-04-13,2020-04-13,10830,31569
3815,2020-04-13,2020-04-13,13085,27811
3816,2020-04-13,2020-04-13,1013,36261
3817,2020-04-13,2020-04-13,14795,49967
3818,2020-04-13,2020-04-13,2292,19535
3819,2020-04-13,2020-04-13,3497,51194
3820,2020-04-13,2020-04-13,11183,9262
3821,2020-04-13,2020-04-13,1248,19717
3822,2020-04-13,2020-04-13,25345,22200
3823,2020-04-13,2020-04-13,28830,39258
3824,2020-04-13,2020-04-13,24957,38138
3825,2020-04-13,2020-04-13,8180,23969
3826,2020-04-13,2020-04-13,2967,20177
3827,2020-04-13,2020-04-13,3501,37121
3828,2020-04-13,2020-04-13,23633,38167
3829,2020-04-13,2020-04-13,30178,1263
3830,2020-04-13,2020-04-13,8716,13286
3831,2020-04-13,2020-04-13,7522,8887
3832,2020-04-13,2020-04-13,5910,33792
3833,2020-04-13,2020-04-13,19546,42544
3834,2020-04-13,2020-04-13,22578,29856
3835,2020-04-13,2020-04-13,17097,27992
3836,2020-04-13,2020-04-13,6701,660
3837,2020-04-13,2020-04-13,3062,31748
3838,2020-04-13,2020-04-13,1456,43473
3839,2020-04-13,2020-04-13,2356,36793
3840,2020-04-13,2020-04-13,13609,3845
3841,2020-04-13,2020-04-13,22519,25683
3842,2020-04-13,2020-04-13,29044,24215
3843,2020-04-13,2020-04-13,13997,44809
3844,2020-04-13,2020-04-13,29125,33011
3845,2020-04-13,2020-04-13,10033,22009
3846,2020-04-13,2020-04-13,16985,40443
3847,2020-04-13,2020-04-13,28593,25389
3848,2020-04-13,2020-04-13,21372,18935
3849,2020-04-13,2020-04-13,21393,240
3850,2020-04-13,2020-04-13,20087,19875
3851,2020-04-13,2020-04-13,8425,27084
3852,2020-04-13,2020-04-13,31498,41462
3853,2020-04-13,2020-04-13,4090,29014
3854,2020-04-13,2020-04-13,11451,8307
3855,2020-04-13,2020-04-13,20919,39266
3856,2020-04-13,2020-04-13,25889,7356
3857,2020-04-13,2020-04-13,23943,4774
3858,2020-04-13,2020-04-13,18314,13455
3859,2020-04-13,2020-04-13,23001,6207
3860,2020-04-13,2020-04-13,17837,21716
3861,2020-04-13,2020-04-13,21018,854
3862,2020-04-13,2020-04-13,11298,37657
3863,2020-04-13,2020-04-13,10142,2587
3864,2020-04-13,2020-04-13,26457,27237
3865,2020-04-13,2020-04-13,14541,43331
3866,2020-04-13,2020-04-13,18688,38036
3867,2020-04-13,2020-04-13,18775,36778
3868,2020-04-13,2020-04-13,19261,6972
3869,2020-04-13,2020-04-13,16199,21354
3870,2020-04-13,2020-04-13,23531,3264
3871,2020-04-13,2020-04-13,5612,50491
3872,2020-04-13,2020-04-13,22152,21425
3873,2020-04-13,2020-04-13,26425,50848
3874,2020-04-13,2020-04-13,13314,25844
3875,2020-04-13,2020-04-13,10124,40523
3876,2020-04-13,2020-04-13,13515,36681
3877,2020-04-13,2020-04-13,9168,43593
3878,2020-04-13,2020-04-13,6722,38071
3879,2020-04-13,2020-04-13,29397,50607
3880,2020-04-13,2020-04-13,22428,8368
3881,2020-04-13,2020-04-13,27096,34033
3882,2020-04-13,2020-04-13,21907,19430
3883,2020-04-13,2020-04-13,12815,48898
3884,2020-04-13,2020-04-13,10295,16310
3885,2020-04-13,2020-04-13,17106,42073
3886,2020-04-13,2020-04-13,3611,39065
3887,2020-04-13,2020-04-13,3624,9196
3888,2020-04-13,2020-04-13,14085,18417
3889,2020-04-13,2020-04-13,13138,32931
3890,2020-04-13,2020-04-13,17489,6131
3891,2020-04-13,2020-04-13,9991,37173
3892,2020-04-13,2020-04-13,12047,20268
3893,2020-04-13,2020-04-13,15742,49051
3894,2020-04-13,2020-04-13,23123,26333
3895,2020-04-13,2020-04-13,30624,46039
3896,2020-04-13,2020-04-13,5025,46336
3897,2020-04-13,2020-04-13,31796,14144
3898,2020-04-13,2020-04-13,12633,47789
3899,2020-04-13,2020-04-13,30216,2624
3900,2020-04-13,2020-04-13,16615,26927
3901,2020-04-13,2020-04-13,22099,27704
3902,2020-04-13,2020-04-13,14064,44121
3903,2020-04-13,2020-04-13,11699,29176
3904,2020-04-13,2020-04-13,14055,3714
3905,2020-04-13,2020-04-13,19311,10732
3906,2020-04-13,2020-04-13,31673,20773
3907,2020-04-13,2020-04-13,4355,45659
3908,2020-04-13,2020-04-13,29366,14088
3909,2020-04-13,2020-04-13,14932,10038
3910,2020-04-13,2020-04-13,19802,17352
3911,2020-04-13,2020-04-13,1092,14619
3912,2020-04-13,2020-04-13,21932,35073
3913,2020-04-13,2020-04-13,9317,32429
3914,2020-04-13,2020-04-13,27115,12349
3915,2020-04-13,2020-04-13,21651,41410
3916,2020-04-13,2020-04-13,28547,2292
3917,2020-04-13,2020-04-13,24698,43531
3918,2020-04-13,2020-04-13,9263,11413
3919,2020-04-13,2020-04-13,10077,8928
3920,2020-04-13,2020-04-13,21235,40543
3921,2020-04-13,2020-04-13,31059,45355
3922,2020-04-13,2020-04-13,26381,49663
3923,2020-04-13,2020-04-13,6805,42126
3924,2020-04-13,2020-04-13,6832,40533
3925,2020-04-13,2020-04-13,13958,18633
3926,2020-04-13,2020-04-13,9995,31127
3927,2020-04-13,2020-04-13,3427,18258
3928,2020-04-13,2020-04-13,13207,45160
3929,2020-04-13,2020-04-13,2670,20043
3930,2020-04-13,2020-04-13,17870,41974
3931,2020-04-13,2020-04-13,6594,42719
3932,2020-04-13,2020-04-13,1451,3512
3933,2020-04-13,2020-04-13,4362,32626
3934,2020-04-13,2020-04-13,16548,32343
3935,2020-04-13,2020-04-13,26526,19546
3936,2020-04-13,2020-04-13,31551,6754
3937,2020-04-13,2020-04-13,3098,8204
3938,2020-04-13,2020-04-13,9921,27673
3939,2020-04-13,2020-04-13,20744,50769
3940,2020-04-13,2020-04-13,12616,26664
3941,2020-04-13,2020-04-13,9193,7828
3942,2020-04-13,2020-04-13,16342,6392
3943,2020-04-13,2020-04-13,3970,9273
3944,2020-04-13,2020-04-13,24028,35404
3945,2020-04-13,2020-04-13,9159,33897
3946,2020-04-13,2020-04-13,10047,47315
3947,2020-04-13,2020-04-13,8215,26891
3948,2020-04-13,2020-04-13,1516,3657
3949,2020-04-13,2020-04-13,7179,49713
3950,2020-04-13,2020-04-13,15835,13115
3951,2020-04-13,2020-04-13,12848,35093
3952,2020-04-13,2020-04-13,18892,29184
3953,2020-04-13,2020-04-13,17215,38075
3954,2020-04-13,2020-04-13,17167,387
3955,2020-04-13,2020-04-13,949,11342
3956,2020-04-13,2020-04-13,2795,32441
3957,2020-04-13,2020-04-13,10778,27418
3958,2020-04-13,2020-04-13,25361,40801
3959,2020-04-13,2020-04-13,26926,50954
3960,2020-04-13,2020-04-13,4147,29618
3961,2020-04-13,2020-04-13,4893,7347
3962,2020-04-13,2020-04-13,16231,8439
3963,2020-04-13,2020-04-13,9631,7694
3964,2020-04-13,2020-04-13,16541,39692
3965,2020-04-13,2020-04-13,25609,32016
3966,2020-04-13,2020-04-13,3557,48433
3967,2020-04-13,2020-04-13,758,11847
3968,2020-04-13,2020-04-13,20999,7991
3969,2020-04-13,2020-04-13,12834,34924
3970,2020-04-13,2020-04-13,29984,30682
3971,2020-04-13,2020-04-13,17710,37102
3972,2020-04-13,2020-04-13,23458,50316
3973,2020-04-13,2020-04-13,3398,36711
3974,2020-04-13,2020-04-13,21773,7642
3975,2020-04-13,2020-04-13,21472,6555
3976,2020-04-13,2020-04-13,14648,35337
3977,2020-04-13,2020-04-13,2234,20916
3978,2020-04-13,2020-04-13,30210,2693
3979,2020-04-13,2020-04-13,15654,44568
3980,2020-04-13,2020-04-13,5940,49387
3981,2020-04-13,2020-04-13,6837,19155
3982,2020-04-13,2020-04-13,16912,27810
3983,2020-04-13,2020-04-13,24816,12344
3984,2020-04-13,2020-04-13,19896,26791
3985,2020-04-13,2020-04-13,13732,33532
3986,2020-04-13,2020-04-13,28432,35025
3987,2020-04-13,2020-04-13,6990,7549
3988,2020-04-13,2020-04-13,4580,228
3989,2020-04-13,2020-04-13,4539,36569
3990,2020-04-13,2020-04-13,3599,35156
3991,2020-04-13,2020-04-13,16577,11117
3992,2020-04-13,2020-04-13,19931,16840
3993,2020-04-13,2020-04-13,14276,41779
3994,2020-04-13,2020-04-13,27815,34117
3995,2020-04-13,2020-04-13,7948,38261
3996,2020-04-13,2020-04-13,98,13115
3997,2020-04-13,2020-04-13,30865,30300
3998,2020-04-13,2020-04-13,10845,13614
3999,2020-04-13,2020-04-13,29886,43456
4000,2020-04-13,2020-04-13,11347,17952
4001,2020-04-13,2020-04-13,6349,13314
4002,2020-04-13,2020-04-13,13463,29510
4003,2020-04-13,2020-04-13,30953,12132
4004,2020-04-13,2020-04-13,15659,24570
4005,2020-04-13,2020-04-13,26100,42349
4006,2020-04-13,2020-04-13,10236,24433
4007,2020-04-13,2020-04-13,11808,2638
4008,2020-04-13,2020-04-13,15245,49256
4009,2020-04-13,2020-04-13,14168,23342
4010,2020-04-13,2020-04-13,3741,13140
4011,2020-04-13,2020-04-13,4695,29220
4012,2020-04-13,2020-04-13,11370,13123
4013,2020-04-13,2020-04-13,6652,6949
4014,2020-04-13,2020-04-13,15704,43590
4015,2020-04-13,2020-04-13,6736,16747
4016,2020-04-13,2020-04-13,6923,24527
4017,2020-04-13,2020-04-13,19024,10261
4018,2020-04-13,2020-04-13,19371,3103
4019,2020-04-13,2020-04-13,18609,34229
4020,2020-04-13,2020-04-13,25570,21953
4021,2020-04-13,2020-04-13,13982,15079
4022,2020-04-13,2020-04-13,16622,20613
4023,2020-04-13,2020-04-13,1279,15058
4024,2020-04-13,2020-04-13,29655,13488
4025,2020-04-13,2020-04-13,8164,22013
4026,2020-04-13,2020-04-13,18631,33523
4027,2020-04-13,2020-04-13,9897,48891
4028,2020-04-13,2020-04-13,18853,41082
4029,2020-04-13,2020-04-13,15787,22586
4030,2020-04-13,2020-04-13,17022,41519
4031,2020-04-13,2020-04-13,13640,26052
4032,2020-04-13,2020-04-13,8813,41156
4033,2020-04-13,2020-04-13,15514,17331
4034,2020-04-13,2020-04-13,19485,14261
4035,2020-04-13,2020-04-13,30100,16968
4036,2020-04-13,2020-04-13,15583,18288
4037,2020-04-13,2020-04-13,12179,5765
4038,2020-04-13,2020-04-13,8238,17566
4039,2020-04-13,2020-04-13,13654,1642
4040,2020-04-13,2020-04-13,25834,28241
4041,2020-04-13,2020-04-13,29039,48330
4042,2020-04-13,2020-04-13,20065,13238
4043,2020-04-13,2020-04-13,18833,50360
4044,2020-04-13,2020-04-13,4405,34810
4045,2020-04-13,2020-04-13,28189,35246
4046,2020-04-13,2020-04-13,2080,6924
4047,2020-04-13,2020-04-13,27946,34142
4048,2020-04-13,2020-04-13,21369,51241
4049,2020-04-13,2020-04-13,24700,47206
4050,2020-04-13,2020-04-13,30906,42756
4051,2020-04-13,2020-04-13,29513,2722
4052,2020-04-13,2020-04-13,18433,24883
4053,2020-04-13,2020-04-13,32023,9859
4054,2020-04-13,2020-04-13,16518,47784
4055,2020-04-13,2020-04-13,3928,23207
4056,2020-04-13,2020-04-13,5808,47883
4057,2020-04-13,2020-04-13,12934,37944
4058,2020-04-13,2020-04-13,31730,47004
4059,2020-04-13,2020-04-13,24333,9406
4060,2020-04-13,2020-04-13,8261,12528
4061,2020-04-13,2020-04-13,15477,10980
4062,2020-04-13,2020-04-13,22155,39067
4063,2020-04-13,2020-04-13,779,37824
4064,2020-04-13,2020-04-13,2950,33725
4065,2020-04-13,2020-04-13,3854,18100
4066,2020-04-13,2020-04-13,29313,48892
4067,2020-04-13,2020-04-13,20694,29343
4068,2020-04-13,2020-04-13,27682,14961
4069,2020-04-13,2020-04-13,18621,14344
4070,2020-04-13,2020-04-13,8441,28549
4071,2020-04-13,2020-04-13,14548,4445
4072,2020-04-13,2020-04-13,21377,19376
4073,2020-04-13,2020-04-13,14558,39064
4074,2020-04-13,2020-04-13,26280,8223
4075,2020-04-13,2020-04-13,4976,44559
4076,2020-04-13,2020-04-13,21922,42772
4077,2020-04-13,2020-04-13,16282,38923
4078,2020-04-13,2020-04-13,1142,2050
4079,2020-04-13,2020-04-13,13480,2529
4080,2020-04-13,2020-04-13,18380,13368
4081,2020-04-13,2020-04-13,10471,7310
4082,2020-04-13,2020-04-13,19843,19765
4083,2020-04-13,2020-04-13,10916,48293
4084,2020-04-13,2020-04-13,5293,13644
4085,2020-04-13,2020-04-13,19420,16002
4086,2020-04-13,2020-04-13,636,23460
4087,2020-04-13,2020-04-13,25872,31576
4088,2020-04-13,2020-04-13,656,39416
4089,2020-04-13,2020-04-13,1365,46008
4090,2020-04-13,2020-04-13,23873,38410
4091,2020-04-13,2020-04-13,9624,7276
4092,2020-04-13,2020-04-13,6011,15425
4093,2020-04-13,2020-04-13,21504,33223
4094,2020-04-13,2020-04-13,16391,34665
4095,2020-04-13,2020-04-13,30288,4106
4096,2020-04-13,2020-04-13,10750,17545
4097,2020-04-13,2020-04-13,10495,3600
4098,2020-04-13,2020-04-13,19574,28343
4099,2020-04-13,2020-04-13,3798,35046
4100,2020-04-13,2020-04-13,25325,9992
4101,2020-04-13,2020-04-13,11310,16673
4102,2020-04-13,2020-04-13,9278,19030
4103,2020-04-13,2020-04-13,3040,26899
4104,2020-04-13,2020-04-13,31753,21467
4105,2020-04-13,2020-04-13,15970,9395
4106,2020-04-13,2020-04-13,31494,1388
4107,2020-04-13,2020-04-13,17172,12988
4108,2020-04-13,2020-04-13,20450,10845
4109,2020-04-13,2020-04-13,28090,48063
4110,2020-04-13,2020-04-13,13724,16133
4111,2020-04-13,2020-04-13,31130,51465
4112,2020-04-13,2020-04-13,12219,14745
4113,2020-04-13,2020-04-13,6302,14781
4114,2020-04-13,2020-04-13,31694,33680
4115,2020-04-13,2020-04-13,24313,48708
4116,2020-04-13,2020-04-13,6979,30831
4117,2020-04-13,2020-04-13,6767,27986
4118,2020-04-13,2020-04-13,14206,12298
4119,2020-04-13,2020-04-13,5184,9466
4120,2020-04-13,2020-04-13,23310,17415
4121,2020-04-13,2020-04-13,29425,27660
4122,2020-04-13,2020-04-13,4228,36577
4123,2020-04-13,2020-04-13,2900,32842
4124,2020-04-13,2020-04-13,4557,48819
4125,2020-04-13,2020-04-13,10505,8627
4126,2020-04-13,2020-04-13,19533,4325
4127,2020-04-13,2020-04-13,26248,15340
4128,2020-04-13,2020-04-13,17531,50850
4129,2020-04-13,2020-04-13,22105,20276
4130,2020-04-13,2020-04-13,9997,19871
4131,2020-04-13,2020-04-13,30803,10024
4132,2020-04-13,2020-04-13,19446,30079
4133,2020-04-13,2020-04-13,9614,9113
4134,2020-04-13,2020-04-13,11970,42099
4135,2020-04-13,2020-04-13,13561,42911
4136,2020-04-13,2020-04-13,21352,41676
4137,2020-04-13,2020-04-13,26235,3881
4138,2020-04-13,2020-04-13,7627,21400
4139,2020-04-13,2020-04-13,25529,21465
4140,2020-04-13,2020-04-13,10251,4864
4141,2020-04-13,2020-04-13,12494,6271
4142,2020-04-13,2020-04-13,13326,13505
4143,2020-04-13,2020-04-13,18833,41849
4144,2020-04-13,2020-04-13,17838,18557
4145,2020-04-13,2020-04-13,30740,35299
4146,2020-04-13,2020-04-13,5368,47269
4147,2020-04-13,2020-04-13,3849,24498
4148,2020-04-13,2020-04-13,30410,9828
4149,2020-04-13,2020-04-13,7570,15101
4150,2020-04-13,2020-04-13,29988,31553
4151,2020-04-13,2020-04-13,29410,15949
4152,2020-04-13,2020-04-13,5161,2464
4153,2020-04-13,2020-04-13,17650,23334
4154,2020-04-13,2020-04-13,26038,39279
4155,2020-04-13,2020-04-13,3583,6977
4156,2020-04-13,2020-04-13,24363,46721
4157,2020-04-13,2020-04-13,2364,19336
4158,2020-04-13,2020-04-13,965,40456
4159,2020-04-13,2020-04-13,5102,27356
4160,2020-04-13,2020-04-13,22913,29127
4161,2020-04-13,2020-04-13,2230,31134
4162,2020-04-13,2020-04-13,17416,44727
4163,2020-04-13,2020-04-13,16793,48642
4164,2020-04-13,2020-04-13,28724,40563
4165,2020-04-13,2020-04-13,1460,18315
4166,2020-04-13,2020-04-13,12464,29144
4167,2020-04-13,2020-04-13,23617,41888
4168,2020-04-13,2020-04-13,1219,9194
4169,2020-04-13,2020-04-13,27643,4820
4170,2020-04-13,2020-04-13,15314,36595
4171,2020-04-13,2020-04-13,1851,8789
4172,2020-04-13,2020-04-13,27304,36574
4173,2020-04-13,2020-04-13,3496,44246
4174,2020-04-13,2020-04-13,7215,49223
4175,2020-04-13,2020-04-13,31298,50191
4176,2020-04-13,2020-04-13,410,41076
4177,2020-04-13,2020-04-13,26515,22826
4178,2020-04-13,2020-04-13,27879,41286
4179,2020-04-13,2020-04-13,11394,9360
4180,2020-04-13,2020-04-13,13999,45410
4181,2020-04-13,2020-04-13,29528,40886
4182,2020-04-13,2020-04-13,3569,40276
4183,2020-04-13,2020-04-13,25651,7182
4184,2020-04-13,2020-04-13,25768,26148
4185,2020-04-13,2020-04-13,14540,25626
4186,2020-04-13,2020-04-13,16332,17202
4187,2020-04-13,2020-04-13,15330,34521
4188,2020-04-13,2020-04-13,4555,22771
4189,2020-04-13,2020-04-13,10540,45752
4190,2020-04-13,2020-04-13,19613,29129
4191,2020-04-13,2020-04-13,20613,32182
4192,2020-04-13,2020-04-13,27493,19564
4193,2020-04-13,2020-04-13,7053,11796
4194,2020-04-13,2020-04-13,14968,1132
4195,2020-04-13,2020-04-13,7258,33688
4196,2020-04-13,2020-04-13,11869,37003
4197,2020-04-13,2020-04-13,26425,25991
4198,2020-04-13,2020-04-13,22290,24379
4199,2020-04-13,2020-04-13,24694,9316
4200,2020-04-13,2020-04-13,1201,7513
4201,2020-04-13,2020-04-13,5336,39876
4202,2020-04-13,2020-04-13,25784,14618
4203,2020-04-13,2020-04-13,12773,30749
4204,2020-04-13,2020-04-13,1783,46204
4205,2020-04-13,2020-04-13,8374,47913
4206,2020-04-13,2020-04-13,4570,32117
4207,2020-04-13,2020-04-13,22548,25519
4208,2020-04-13,2020-04-13,10577,28874
4209,2020-04-13,2020-04-13,16201,6657
4210,2020-04-13,2020-04-13,13452,19751
4211,2020-04-13,2020-04-13,597,13002
4212,2020-04-13,2020-04-13,2144,21531
4213,2020-04-13,2020-04-13,23388,6005
4214,2020-04-13,2020-04-13,27452,34739
4215,2020-04-13,2020-04-13,30154,8296
4216,2020-04-13,2020-04-13,17551,19692
4217,2020-04-13,2020-04-13,28467,39595
4218,2020-04-13,2020-04-13,24970,32760
4219,2020-04-13,2020-04-13,19366,2122
4220,2020-04-13,2020-04-13,21166,47038
4221,2020-04-13,2020-04-13,31384,642
4222,2020-04-13,2020-04-13,1262,37201
4223,2020-04-13,2020-04-13,3449,42897
4224,2020-04-13,2020-04-13,24239,5373
4225,2020-04-13,2020-04-13,4638,37349
4226,2020-04-13,2020-04-13,20888,46936
4227,2020-04-13,2020-04-13,7475,13125
4228,2020-04-13,2020-04-13,15112,15986
4229,2020-04-13,2020-04-13,15921,12891
4230,2020-04-13,2020-04-13,23024,33584
4231,2020-04-13,2020-04-13,13674,21625
4232,2020-04-13,2020-04-13,4308,7033
4233,2020-04-13,2020-04-13,20065,40793
4234,2020-04-13,2020-04-13,7726,29146
4235,2020-04-13,2020-04-13,12815,40848
4236,2020-04-13,2020-04-13,26858,1067
4237,2020-04-13,2020-04-13,9046,15766
4238,2020-04-13,2020-04-13,28395,36118
4239,2020-04-13,2020-04-13,4277,12951
4240,2020-04-13,2020-04-13,1022,19100
4241,2020-04-13,2020-04-13,8909,21185
4242,2020-04-13,2020-04-13,32178,35446
4243,2020-04-13,2020-04-13,9268,43181
4244,2020-04-13,2020-04-13,10042,24269
4245,2020-04-13,2020-04-13,5785,8363
4246,2020-04-13,2020-04-13,11741,10363
4247,2020-04-13,2020-04-13,11778,34701
4248,2020-04-13,2020-04-13,10041,21927
4249,2020-04-13,2020-04-13,16522,41456
4250,2020-04-13,2020-04-13,13916,40989
4251,2020-04-13,2020-04-13,28957,16530
4252,2020-04-13,2020-04-13,12090,9429
4253,2020-04-13,2020-04-13,11746,38027
4254,2020-04-13,2020-04-13,31584,17618
4255,2020-04-13,2020-04-13,6897,2136
4256,2020-04-13,2020-04-13,6365,15027
4257,2020-04-13,2020-04-13,29190,44217
4258,2020-04-13,2020-04-13,31573,37479
4259,2020-04-13,2020-04-13,24933,42888
4260,2020-04-13,2020-04-13,17491,11572
4261,2020-04-13,2020-04-13,29484,4788
4262,2020-04-13,2020-04-13,28485,19091
4263,2020-04-13,2020-04-13,7380,42945
4264,2020-04-13,2020-04-13,28042,25858
4265,2020-04-13,2020-04-13,10926,29876
4266,2020-04-13,2020-04-13,29738,40640
4267,2020-04-13,2020-04-13,20363,49159
4268,2020-04-13,2020-04-13,727,50507
4269,2020-04-13,2020-04-13,19679,32829
4270,2020-04-13,2020-04-13,19429,24899
4271,2020-04-13,2020-04-13,29526,13430
4272,2020-04-13,2020-04-13,16090,16484
4273,2020-04-13,2020-04-13,1522,34883
4274,2020-04-13,2020-04-13,21060,928
4275,2020-04-13,2020-04-13,19480,36695
4276,2020-04-13,2020-04-13,3402,11526
4277,2020-04-13,2020-04-13,27783,14984
4278,2020-04-13,2020-04-13,1715,51089
4279,2020-04-13,2020-04-13,22503,42213
4280,2020-04-13,2020-04-13,22717,23124
4281,2020-04-13,2020-04-13,21717,40911
4282,2020-04-13,2020-04-13,1074,46423
4283,2020-04-13,2020-04-13,20166,8754
4284,2020-04-13,2020-04-13,22293,27925
4285,2020-04-13,2020-04-13,3320,40395
4286,2020-04-13,2020-04-13,4695,33839
4287,2020-04-13,2020-04-13,4706,38820
4288,2020-04-13,2020-04-13,28629,26411
4289,2020-04-13,2020-04-13,31621,26131
4290,2020-04-13,2020-04-13,2758,9278
4291,2020-04-13,2020-04-13,29579,7901
4292,2020-04-13,2020-04-13,14346,14905
4293,2020-04-13,2020-04-13,25646,29509
4294,2020-04-13,2020-04-13,16439,39028
4295,2020-04-13,2020-04-13,26826,36396
4296,2020-04-13,2020-04-13,26484,8589
4297,2020-04-13,2020-04-13,6270,162
4298,2020-04-13,2020-04-13,28041,3966
4299,2020-04-13,2020-04-13,16566,30866
4300,2020-04-13,2020-04-13,23867,50470
4301,2020-04-13,2020-04-13,870,8069
4302,2020-04-13,2020-04-13,3541,3035
4303,2020-04-13,2020-04-13,29752,45661
4304,2020-04-13,2020-04-13,20894,28324
4305,2020-04-13,2020-04-13,22882,28318
4306,2020-04-13,2020-04-13,7268,50110
4307,2020-04-13,2020-04-13,1587,9625
4308,2020-04-13,2020-04-13,30675,19100
4309,2020-04-13,2020-04-13,3379,16067
4310,2020-04-13,2020-04-13,1098,31753
4311,2020-04-13,2020-04-13,12425,16082
4312,2020-04-13,2020-04-13,11025,50628
4313,2020-04-13,2020-04-13,31361,19145
4314,2020-04-13,2020-04-13,16767,1572
4315,2020-04-13,2020-04-13,4150,34644
4316,2020-04-13,2020-04-13,25049,19840
4317,2020-04-13,2020-04-13,23666,2143
4318,2020-04-13,2020-04-13,1353,4732
4319,2020-04-13,2020-04-13,1007,20967
4320,2020-04-13,2020-04-13,427,36894
4321,2020-04-13,2020-04-13,14134,15447
4322,2020-04-13,2020-04-13,27824,29238
4323,2020-04-13,2020-04-13,1474,32770
4324,2020-04-13,2020-04-13,26168,42831
4325,2020-04-13,2020-04-13,20587,1829
4326,2020-04-13,2020-04-13,29397,23500
4327,2020-04-13,2020-04-13,10834,17205
4328,2020-04-13,2020-04-13,19451,12553
4329,2020-04-13,2020-04-13,26772,29877
4330,2020-04-13,2020-04-13,10280,38833
4331,2020-04-13,2020-04-13,17334,4382
4332,2020-04-13,2020-04-13,21450,30589
4333,2020-04-13,2020-04-13,9339,28114
4334,2020-04-13,2020-04-13,14156,3098
4335,2020-04-13,2020-04-13,25524,22040
4336,2020-04-13,2020-04-13,31805,19676
4337,2020-04-13,2020-04-13,24439,19829
4338,2020-04-13,2020-04-13,18854,28810
4339,2020-04-13,2020-04-13,2375,46613
4340,2020-04-13,2020-04-13,9990,44155
4341,2020-04-13,2020-04-13,21606,32642
4342,2020-04-13,2020-04-13,5501,14207
4343,2020-04-13,2020-04-13,13950,18452
